Year,Month,Day,Temperature,Relative_Humidity,Mean_Sea_Level_Pressure,Total_Precipitation,Total_Cloud_Cover,High_Cloud_Cover,Medium_Cloud_Cover ,Low_Cloud_Cover,Sunshine_Duration ,Shortwave_Radiation,Wind_Speed_10,Wind _Direction_10,Wind_Speed_80,Wind_Direction_80,Wind_Speed_900,Wind_Direction_900,Wind_Gust
2007,4,1,50.83,72.54,1020.93,0,50.25,0,10.58,45.83,505.45,5656.84,3.67,92.08,4.03,115.99,6.64,92.41,6.17
2007,4,2,51.27,70,1022.72,0,1.33,0,0,1.33,761.37,5850.86,2.73,82.11,3.01,75.07,5.56,70.77,4.65
2007,4,3,52.07,71.33,1014.44,0,33.54,10.83,19.29,31.12,489.2,5116.61,3.29,69.41,4.92,100.25,7.87,143.35,5.46
2007,4,4,47.41,78.42,1011.6,3.8,91.83,0.33,30.62,91.83,0,2708.27,11.41,46.59,14.38,50.3,25.05,61.07,19.73
2007,4,5,46.42,70.04,1017.59,0,1.36,1.38,0.5,0.62,775.88,6154.35,6.25,50.12,8.29,52.41,22.92,71.71,15
2007,4,6,51.86,70.96,1019.92,0,3.83,1.54,0,3.83,759.95,6066.24,4.74,59.99,5.97,54.9,12.78,65.47,11.19
2007,4,7,55.03,73.42,1020.03,0,64.08,39.38,39.67,46.75,255.32,5597.21,3.21,156.86,5,160.16,9.33,142.91,5.7
2007,4,8,54.74,70,1021.04,0,56.67,4.92,1.58,56.67,391.47,4910.13,6.7,54.66,7.59,54.93,18.15,75.48,9.83
2007,4,9,54,72.67,1020.34,0,28.46,3.17,1.71,28.46,570.73,5987.03,3.94,216.13,5.02,221.87,7.26,245.94,6.13
2007,4,10,56.57,68.79,1020.78,0,3.25,0,0,3.25,762.08,6238.9,2.66,177.33,3.81,197.79,6.44,247.4,4.59
2007,4,11,56.86,73,1020.85,0,10.04,0,0,10.04,681.2,6312.77,5.54,66.94,7.51,69.28,14.68,81.04,10.42
2007,4,12,58.81,69.17,1019.08,0,9.48,9.08,1.12,6.75,769.28,6379.52,2.01,138.7,2.8,134.84,4.48,161.28,4.61
2007,4,13,61.54,63.33,1017.89,0,14.63,19.88,12.92,0,780.84,6464.07,2.91,98.77,3.33,108.73,6,92.02,5.65
2007,4,14,62.62,66.79,1017.6,0,0.36,0.38,0,0.25,813.99,6479.2,3.11,102.02,3.98,106.81,8.29,96.38,5.78
2007,4,15,64.78,70.83,1019.6,0,4.29,0,0,4.29,786.92,6496.11,3.06,88.92,3.99,91.1,6.3,61.49,5.53
2007,4,16,64.4,69.92,1018.84,0,22.83,0,0,22.83,599.71,6483.65,3.94,70.68,4.89,76.09,7.96,56.79,6.86
2007,4,17,63.8,64.88,1017.68,0,12.19,2.58,0,11.58,694.31,6656.31,2.29,216.34,3.17,232.29,5.74,225.12,3.36
2007,4,18,58.49,65.33,1018.78,0,53.5,47.54,38.88,26.62,286.35,5914.05,4.86,123.71,7.54,39.06,9.07,39.31,8.31
2007,4,19,55.5,65.21,1018.01,0,22.93,1.29,0,22.54,780.14,6834.31,3.29,100.12,4.42,110.81,8.5,71.34,6.4
2007,4,20,57.42,68.92,1017.67,0,4.45,0.25,0,4.38,804.99,6840.54,4.02,43.75,5.95,30.82,7.96,39.92,6.65
2007,4,21,57.48,69.88,1018.55,0,7.79,0,0,7.79,767.93,6892.16,2.88,117.28,3.81,132.5,5.92,136.37,5.68
2007,4,22,62.21,66.71,1019.83,0,11.14,0.04,0,11.12,706.87,6893.05,1.93,195.92,2.7,197.62,3.64,247.68,3.36
2007,4,23,65.62,61.33,1021.53,0,23.46,15.92,23.12,0.83,619.26,6727.51,3.21,232.65,4.05,252.09,8.1,282.05,5.09
2007,4,24,67.08,59.96,1019.18,0,47.73,77.04,39.75,2.08,294.94,6282.51,3.22,219.67,4.61,234.82,9.43,255.75,4.81
2007,4,25,68.04,60.62,1014.51,0,10.26,34.21,0,0,816.68,7029.22,3.55,84.34,4.56,78.88,6.91,71.48,5.6
2007,4,26,65.73,68.17,1014.08,0,14.51,4.33,2.04,12.83,673.38,6852.11,2.55,103.17,2.78,114.78,3.47,90.87,3.83
2007,4,27,67,66.54,1017.99,0,42.33,7.17,3.96,41.42,536.72,5110.38,2.52,240.85,3.41,255.62,5.62,296.54,4.71
2007,4,28,64.12,74.29,1020.56,0,17.17,0,0.21,16.96,626.03,5528.68,2.72,292.16,3.06,291.84,5.12,277.67,3.81
2007,4,29,63.97,71.71,1015.79,0.8,28.11,2.96,22.04,27.08,468.74,3373.1,2.4,189.55,3.24,190.52,6.54,92.95,4.7
2007,4,30,63.37,68.75,1009.85,0,29.83,20.08,29.38,3.92,575.8,6971.37,6.89,63.14,8.37,67.63,14.64,85.22,10.04
2007,5,1,57.81,64.58,1009.78,0,0.54,0,0.54,0,862.38,7265.07,6.59,71.78,7.59,71.32,13.86,86.54,9.19
2007,5,2,53.92,71.38,1009.57,1.8,32.54,32.08,32.54,29.12,598.41,6159.69,6.84,117.55,8.89,119.38,25.02,131.6,12.95
2007,5,3,54.8,78.54,1012.32,0.5,69.71,25,31.71,69.71,230.69,4247.08,3.1,245.95,3.75,200.66,10.5,228.48,4.53
2007,5,4,58.21,75.96,1006.08,2.3,54.41,48.38,46.88,47.67,313.38,4779.3,3.5,84.93,5.94,47.21,9.28,38.85,7.47
2007,5,5,57.89,92.54,1006.14,36.5,99.88,90.42,99.79,99.88,0,1521.9,4.41,317.38,6.09,321.65,11.59,249.63,8.88
2007,5,6,60.22,74.83,1014.11,7.4,60.77,24.42,39.71,59.54,389.79,4495.39,3.79,294.17,5.36,256.36,10.17,138.23,9.26
2007,5,7,59.35,71.67,1018.36,0,80,57.29,70.83,54.25,211.91,4825.58,10.05,234.64,14.01,241.07,22.9,268.01,15.94
2007,5,8,58.21,88.67,1017.51,7.3,99.46,32.17,28.46,99.46,4.47,1849.42,16.38,250.63,23.63,253.05,47.3,258.08,27.41
2007,5,9,59.51,80.83,1020.22,2.6,72.98,58.54,60.83,61.08,233.72,4813.12,16.57,256.01,23.25,256.93,41.65,260.58,25.41
2007,5,10,60.8,66.5,1017.44,0,30.66,41.71,28.96,0.42,589,7344.28,9.6,237.66,16.31,243.96,32.88,252.49,19.76
2007,5,11,59.51,69.17,1012.86,0,61.45,35.71,28.33,49.33,231.29,5160.22,12.59,248.63,20.28,253.98,36.06,257.6,24.33
2007,5,12,63.48,67.75,1013.85,0.2,81.63,41.79,50.54,60.25,254.55,5269.69,11.91,247.13,17.66,253.01,31.19,255.73,21.57
2007,5,13,67.5,68.21,1009.34,1.3,60.78,44.54,60.75,20.5,433.39,6296.75,4.3,158.92,6.54,171.05,12.84,200.47,12.44
2007,5,14,58.43,92.17,1010.45,27.9,99.71,36.88,78.58,99.71,0,1367.04,5.78,252.88,7.9,270.47,15.6,282.75,10.12
2007,5,15,50.22,80.33,1018.24,4.1,83.58,0.62,58.42,81.96,228.51,3829.67,7.11,234.49,8.81,231.17,20.84,263.99,11.65
2007,5,16,51.59,77.25,1015.99,5.1,59.58,7.96,56.75,54.79,270.64,4037.04,6.9,209.09,9.49,215.02,16.14,246.99,11.87
2007,5,17,53.7,94.33,1015.05,8.9,100,58.54,65.08,100,0,1266.47,7.21,255.62,8.58,256.87,21.94,275.22,12.1
2007,5,18,60.81,79.96,1018.37,0.5,52.12,0,0,52.12,518.11,5546.48,2.49,249.75,2.86,252.16,7.14,280.55,3.58
2007,5,19,64.21,74,1015.27,0,6.32,10.08,0,3.29,878.02,7851.58,2.47,178.18,3.76,183.02,4.18,229.92,4.21
2007,5,20,66.79,76.5,1012.93,0,50.51,45.04,28,36.17,346.73,5477.06,2.66,167.02,3.83,175.01,5.67,181.26,4.51
2007,5,21,71.56,77.67,1014.87,2.2,35.84,33.96,26.5,31.58,605.48,6855.67,2.46,179.94,3.81,187.74,4.49,203.42,4.71
2007,5,22,72.75,74.33,1017.96,0.1,30.83,5.29,20.46,30.83,771.5,7101.31,2.01,179.71,2.52,206.16,4.34,195.05,2.95
2007,5,23,69.88,74.25,1017.58,0,10.04,0,0,10.04,790.1,7355.85,4.39,68.14,5.78,62.48,9.44,56.92,6.81
2007,5,24,70.82,71.08,1014.85,0,12.68,0.08,0.83,12.67,771.96,7662.01,2.07,143.87,3.57,151.58,7.88,157.28,6.17
2007,5,25,74.8,62.96,1009.54,0.9,10.14,14.04,9.96,9.96,835.98,7243.71,4.02,199.43,5.35,213.3,8.16,244.65,7.69
2007,5,26,72.74,75.67,1003.55,12.2,76.83,67.79,76.83,54.04,189.8,4337.86,3.25,184.14,5.04,191.32,7.33,212.03,6.33
2007,5,27,62.2,82.29,1001.3,6.3,79.88,32.75,69.04,71.42,151.91,4530.99,5.28,251.56,6.7,251.61,12.08,268.43,10.38
2007,5,28,52.22,88.5,1001.02,24.3,100,93.62,100,99.42,0,2127.99,5.79,265.31,6.8,251.9,10.81,271.75,9.61
2007,5,29,49.1,89.12,1008.49,5.4,87.96,58.12,78.67,86.96,20.5,2502.68,11.98,259.79,15.88,260.93,30.54,268.58,17.4
2007,5,30,52.55,66.38,1014.69,0,42.33,24.67,28.42,25.54,493.72,7766.14,3.56,192.71,5.66,203.36,11.73,241.77,7.78
2007,5,31,59.66,80.21,1013,5.1,98.75,38.54,96.5,92.79,11.49,2705.6,2.21,170.67,3.21,174.92,4.65,175.88,4.16
2007,6,1,56.14,93,1014.59,15.5,100,100,100,100,0,1970.46,5.98,263.62,7.8,269.37,18.19,282.98,10.26
2007,6,2,59.74,88.46,1018.85,4.5,96.33,22.17,36.38,96.33,52.34,2880.04,3.52,180.01,4.42,194.19,10.22,125.99,7.67
2007,6,3,65.37,78.62,1019.14,0,52.21,0,0,52.21,609.63,7016.76,4.36,47.19,6.21,39.52,11.74,59.39,9.15
2007,6,4,66.44,81.83,1018.03,1.2,61.84,12.38,4.62,61.75,303.93,4826.47,3,33.15,4.13,65.66,8.1,56.6,6.15
2007,6,5,65.22,85.83,1015.94,1.1,75.92,0,0,75.92,183.19,4367.23,4.16,42.81,5.45,46.42,10.65,60.28,7.99
2007,6,6,67.73,83.83,1012.57,1.5,75.54,37.42,36.33,57.75,128.3,4558.58,4.82,39.56,6.67,49.59,14.3,66.22,9.75
2007,6,7,69.22,83.29,1012.28,0.6,64.32,48.46,34.04,45.42,358.6,5997.71,1.92,239.98,2.95,206.7,4.29,215.83,3.37
2007,6,8,68.82,84.79,1015.76,1.6,45,0.08,14.33,44.88,340.6,4475.81,3.09,268.21,3.25,279.64,5.11,302.69,3.66
2007,6,9,68.31,84.71,1017.22,1.5,51.46,22.88,16.46,47.96,321.28,4877.2,1.85,214.29,1.8,206.47,2.32,250.58,2.49
2007,6,10,69.11,81.12,1016.12,0.7,45.29,1.83,15.79,41.58,334.62,5130.85,1.73,192.01,2.27,183.8,2.85,252.71,2.74
2007,6,11,67.73,83.88,1014.68,3.4,72.19,53.54,66.46,48.12,111.83,2544.51,3.01,263.15,2.82,284.86,4.99,306.97,3.39
2007,6,12,65.64,87.25,1013.32,1.6,78.69,11.88,32.5,78.38,164.04,3889.3,4.46,254.31,4.55,254.39,10.91,279.56,6.5
2007,6,13,68.61,77.58,1010.84,0.3,51.8,21.42,0,51.71,534.76,5646.16,2.03,246.38,2.35,250.42,3.66,267.93,3.44
2007,6,14,70.35,75.96,1007.73,1.9,63.31,61.71,61.42,40.04,264.85,4592.4,3.94,190.12,5.35,187.28,9.12,229.18,9.08
2007,6,15,63.47,92.38,1007.25,23.3,97.12,84.42,85.38,86.29,20.4,1402.64,5.12,198.42,6.74,196.01,16.57,220.37,9.63
2007,6,16,60.34,77.12,1012.33,0.6,37.21,2.33,19.58,25.92,495.33,6078.7,7,232.76,10.44,240.65,20.89,253.99,14.92
2007,6,17,66.65,78.04,1010.74,1.9,70.25,30.75,44.12,66.75,167.87,4409.95,2.42,167.59,3.67,150.59,5.83,217.29,7.26
2007,6,18,69.84,78,1012.86,3.4,49.75,1.29,23.75,49.75,509.26,6206.86,4.82,232.48,6.36,239.91,15.18,244.52,12.51
2007,6,19,74.08,70.75,1012.27,0,26.3,13,5.83,23.12,741.25,8123.92,4.14,87.93,4.63,86.81,7.99,108.79,7.65
2007,6,20,72.65,78.62,1012.77,0.8,56,42.25,54,25.54,514.42,5300.84,4.13,186.09,5.84,163.42,11.43,185.65,7.42
2007,6,21,67.49,82.62,1014.8,12.6,61.73,60,58.33,49.88,407.68,4431.31,4.21,284.9,4.34,291.77,8.23,281.78,6.29
2007,6,22,62,82.21,1014.25,2.9,46.1,14.46,38.42,39.5,314.51,3855.48,4.23,198.19,5.26,198.64,8.94,257.45,9.55
2007,6,23,58.33,82.62,1016.5,1.8,48.93,5.42,8.79,48.54,296.01,4064.63,10.18,248.09,15.52,253.01,28.44,255.82,18.87
2007,6,24,65.81,76.25,1015.01,0,68.67,37.88,49.04,51.5,243.19,7012.31,2.63,174.84,4.05,188.09,8.82,228.3,8.72
2007,6,25,65.03,86.62,1008.8,11.1,65.33,3.5,64.92,62.42,217.72,2754.55,7.32,209.98,10.93,214.41,20.51,246.09,13.72
2007,6,26,55.34,86.67,1008.78,8.7,81.62,7.12,23.38,79.17,36.38,2918.31,15.76,248.88,22.6,250.21,40.07,253.98,25.72
2007,6,27,56,83.54,1011.74,7.4,82.83,0,46.08,82.83,144.26,4371.68,10.06,257.77,13.83,261.04,25.37,264.87,15.68
2007,6,28,58.31,72.21,1015.55,0,93.04,24,29.71,81.54,0,3797.63,10.32,255.45,14.13,257.72,21.64,260.17,15.43
2007,6,29,60.75,76.42,1017.29,0,76,40.92,56.46,42.75,75.32,6202.41,6.51,233.44,9.18,240.48,15.99,261.72,11.54
2007,6,30,66.04,74.5,1017.8,0,45.89,36.04,18.96,31.29,670.35,7688.71,4.69,239.03,7.46,240.53,14.38,257.86,10.21
2007,7,1,71.77,76,1011.61,3.8,71.72,85.58,69.54,28.79,305.55,6101.84,3.95,196.65,5.81,198.22,9.64,237.96,9.85
2007,7,2,64.49,86.96,1011.96,28.8,81.97,52.38,64.42,76,166.38,2914.75,7.06,241.56,10.11,249.66,18.65,259.58,13.97
2007,7,3,59.35,87.58,1010.82,11.3,86.33,31.17,85.92,63.75,12.87,2862.24,5.94,229.42,9.1,234.24,20.99,248.47,16.94
2007,7,4,57.68,85.21,1011.55,8.7,85.79,0,49.46,85.17,164.04,3320.59,15.45,255.02,21.67,255.7,36.1,259.31,23.57
2007,7,5,56.2,89.54,1017.84,9.9,98.12,0.88,53.46,94.75,17.23,2552.52,14.19,252.1,20.79,254.46,40.43,260.46,21.61
2007,7,6,59.77,85.5,1017.24,0.1,72.5,52.12,65.88,55,245.74,3745.12,11.79,244.93,16.97,246.7,36.4,255.92,21.5
2007,7,7,63.34,80.29,1018.66,0.8,57.75,0,0.62,57.75,208.28,4454.45,5.18,262.3,8.96,270.85,15.57,274,11.61
2007,7,8,66,90,1017.57,6.9,71.89,34.5,39.83,64.62,81.7,3584.92,1.83,125.2,3.03,123.93,5.62,231.1,5.73
2007,7,9,60.74,90.75,1015.3,17.1,94.21,19.29,83.71,91.88,0,1698.12,7.05,261.26,9.77,263.33,20.2,273.12,12.04
2007,7,10,54.99,83.71,1016.11,3.3,95.21,23.96,56.96,89.25,50.13,3066.94,8.42,256.56,11.16,256.99,21.5,266.07,13.18
2007,7,11,56.4,86.62,1017.36,2.5,86.54,3,48.5,75.58,71.51,2676.23,6.69,239.97,8.91,240.51,22.16,262,11.96
2007,7,12,60.39,79.96,1020.33,0,96.38,32.58,44.08,65.75,0,4144.73,8.15,251.8,11.83,256.28,22.86,264.29,13.64
2007,7,13,70.52,73.58,1018.92,0,41.38,1.71,10.25,41.38,687.91,7711.85,1.94,175.38,3.1,175.86,9.06,199.02,5.35
2007,7,14,74.86,67.42,1018.14,0,0,0,0,0,942.08,8032.25,3.19,175.54,4.05,182.25,9.48,230.06,6.61
2007,7,15,78.47,68.67,1016.94,0,4.44,2.71,2.92,1.5,898.26,7935.24,2.51,180.07,3.06,186.77,4.06,200.67,4.2
2007,7,16,80.07,66.12,1014.51,0,5.57,2.67,4.83,2.79,925.02,7999.32,3.1,153.15,4.71,141.46,6.78,125.99,6.1
2007,7,17,74.22,71.17,1018,0.4,56.33,0,31.33,32.92,454.47,6780.02,3.46,180.58,5.79,192.27,11.92,192.86,7.52
2007,7,18,74.92,75.62,1017.77,0.7,33.75,3.5,30.04,11.42,686.24,6794.26,2.16,152.31,2.98,159.63,4.67,188.38,4.64
2007,7,19,73.65,77.67,1015.99,2.7,35.45,26.75,31.88,25.29,582.94,5478.84,2.99,133.1,4.24,161.58,7.31,142.76,5.63
2007,7,20,72.24,81.79,1014.57,2.6,50.15,15.92,39.83,24.42,427.42,5311.52,5.08,193.43,7.14,193.61,11.63,199.95,8.16
2007,7,21,65.77,86.67,1017.05,1.8,87.33,39.83,55.5,82.21,0,3067.83,3,218.58,3.87,221.96,5.29,218.05,4.14
2007,7,22,66.52,73.58,1014.93,1.9,49.62,12.17,32.5,40.58,576.23,6031.53,4.48,235.37,5.19,235.12,9.68,257.48,7.74
2007,7,23,67.46,73.75,1006.15,6.1,86.69,63.92,85.54,66.5,69.89,4400.16,5.02,147.25,6.75,150.51,11.75,161.06,12.89
2007,7,24,58.66,90.67,1009.84,8.7,56.17,10.83,36.38,50.92,95.07,2564.09,10.1,247.95,15.44,252.92,33.65,257.64,20.14
2007,7,25,64.15,74.54,1018.05,0,15.96,0,0,15.96,738.23,7017.65,2.82,232.78,4.55,250.24,9.72,281.44,5.86
2007,7,26,69.42,70.25,1014.68,0,2.82,7.04,0,0.71,904.44,7697.61,3.81,204.95,5.12,208.79,7.15,242.83,7.78
2007,7,27,67.88,72.42,1016.82,0,4.22,4.75,1.5,1.88,885.87,7625.52,8.32,253.67,12.31,260.01,23.16,265.75,15.57
2007,7,28,67.85,76.38,1018.79,0.7,67.21,0.46,1.71,66.88,264.35,3456.76,8.14,241.75,11.75,253.5,23.09,265.25,14.09
2007,7,29,65.94,83.21,1017.85,8.8,69.65,13.58,36,68.71,374.39,4581.72,10.57,252.35,13.92,252.71,27.87,260.51,17.74
2007,7,30,61.76,71.04,1018.78,6.7,84.58,1.5,13.12,84.58,220.85,5850.86,4.72,311.58,5.92,316.66,10.57,314.83,7.34
2007,7,31,61.59,60.71,1018.8,0,50.96,6.12,5.92,50.96,448.74,6487.21,3.41,85.19,5.51,82.23,7.5,175.12,6.65
2007,8,1,62.89,69.58,1015.83,0,3.08,3.17,0,2.12,862.18,7659.34,3.64,90.09,4.91,99.12,10.68,110.68,9.32
2007,8,2,66.68,80.92,1013.62,9.7,63.6,64.67,53.42,37.83,239.76,3710.41,7.41,217.25,11.25,228.14,24.44,256.43,15.17
2007,8,3,64,80.75,1020.76,5.3,58.6,25.29,37.04,54.21,403.03,3746.01,4.09,232.51,5.74,239.36,11.09,260.68,6.82
2007,8,4,66.5,77.33,1023.41,0,25.66,7.83,0,25.42,637.15,7216.12,3.92,74.11,4.37,68.63,8.17,67.73,8.16
2007,8,5,69.79,71.58,1016.72,0,1.07,2.75,0,0.25,875.99,7458.2,3.46,91.6,3.27,94.2,11.52,100.35,6.68
2007,8,6,73.24,75.04,1011.01,0.5,21.51,21.79,20.38,13.96,754.23,6799.6,5.27,201.6,6.68,210.16,11.24,265.46,7.83
2007,8,7,65.17,96,1013.47,26.3,100,51.12,99.38,99.33,0,1050.2,5.05,294.52,6.16,299.27,10.48,320.58,6.83
2007,8,8,60.87,93.71,1012.97,28.1,99.38,64.38,53.75,99.38,5.74,1964.23,3.6,302.81,4.01,314.05,9.01,232.72,5.29
2007,8,9,55.7,95.58,1013.31,44.8,100,60.04,69.83,100,0,824.14,9.34,256.98,12.45,260.33,28.6,283.41,13.87
2007,8,10,57.83,92.21,1014.02,5.4,100,39.46,65.54,100,0,2130.66,4.2,240.92,4.79,237.21,12.35,272.49,7.06
2007,8,11,63,89.88,1014.23,0.4,63.72,0.04,7,63.71,330.31,3180.86,2.05,173.83,1.91,160.38,4.52,170.11,3.45
2007,8,12,66.17,83.38,1011.66,0.6,61.54,0.33,3,61.54,257.98,4613.76,2.07,201.93,2.85,201.9,2.81,177.72,4.09
2007,8,13,67.24,77.12,1013.17,0.5,16.47,21.96,6.38,10.54,668.03,6060.01,3.05,232.1,3.84,241.03,7.81,273.39,6.47
2007,8,14,70.84,73.42,1013.45,0,34.76,36.5,30.21,21.96,645.66,6132.99,2.4,145.23,3.42,138.78,5.16,231.49,6.5
2007,8,15,75.03,69.46,1009.5,0,36.75,0,36.17,4.71,503.05,5685.32,4.57,177.92,7.27,186.02,16.57,236.69,13.28
2007,8,16,66.73,83.42,1013.08,1.2,73.54,0.58,58.38,49.62,194.32,2286.41,6.48,250.79,9.86,258.21,19.1,266.88,13.16
2007,8,17,63.1,69,1019.65,0.1,58.62,0,0.17,58.62,481.28,4319.17,5.5,255.5,7.79,268.57,11.81,275.49,9.29
2007,8,18,64.81,67.08,1017.43,0,14.43,10.62,4.12,10.12,732.62,6542.39,1.88,104.23,2.35,101.01,3.31,137.08,4.18
2007,8,19,64.31,77.38,1012.15,0.1,62.99,18.54,43.71,42.96,241.47,4162.53,4.55,223.4,6.66,225.62,9.53,253.65,9.18
2007,8,20,60.04,81.29,1009.95,0.4,89.21,38.92,51.33,88.79,85.53,3137.25,5.96,260.31,7.53,258.48,16.22,262.77,10.86
2007,8,21,57.82,87.21,1006.95,8.5,59,42.46,38.88,45.67,103.86,2917.42,3.55,142.65,3.74,139.44,6.74,158.61,6.14
2007,8,22,59.38,76.88,1009.91,0.5,33.58,18.38,14,25.75,452.7,5388.06,5.43,210.16,7.24,217.03,14.76,240.26,12
2007,8,23,63.7,73.42,1014.27,0.1,34.9,40,28.42,17.92,462.23,4335.19,2.47,187.21,3.39,202.25,5.89,222.43,6.18
2007,8,24,68.23,73.62,1021.7,0,30.79,1.46,16.62,27.88,520.94,6181.94,2.05,132.18,2.94,105.96,4.07,110.15,3.53
2007,8,25,70.65,74.17,1026.78,0,11.95,2.75,0.04,11.12,669.66,6249.58,1.72,62.35,2.53,54.17,4.32,53.45,3.69
2007,8,26,71.61,74.33,1025.89,0,29.71,19.54,18.75,11.17,429.03,5541.14,1.84,205.98,2.47,184.73,3.2,253.27,3.27
2007,8,27,72.94,71.62,1020.84,0,26.71,0,2.79,26.25,663.99,5843.74,2.73,193.57,4.39,175.55,4.16,270.39,5.79
2007,8,28,67.77,82.17,1016.19,0.7,53.32,6.92,20.25,49.33,210.23,4223.94,3.18,50.75,3.96,44.15,3.78,52.11,6.92
2007,8,29,65.02,92.83,1011.37,20,98.71,95.83,93.88,91.08,8.94,2194.74,3.89,59.98,5.6,75.73,6.11,80.97,6.21
2007,8,30,60.61,81,1015.54,0,72.62,34.38,34.67,72.62,169.9,2778.58,4.99,138.58,7.78,112.18,13.78,35.66,10.66
2007,8,31,60.92,75.75,1020.26,0,41.08,0,0,41.08,563.06,5465.49,3.21,249.16,4.87,200.35,7.81,208.49,5.4
2007,9,1,62.71,78.29,1021.29,0.6,73.09,9.29,0.04,71.79,0,2002.5,4.55,271.91,5.68,283.37,12.95,285.84,7.78
2007,9,2,62.76,77,1020.19,0,39.62,0,0.08,39.62,393.15,5261.68,1.76,247.69,2.19,251.07,4.44,295.09,3.13
2007,9,3,59.68,85.42,1016.38,12.8,61.95,51.08,48.83,55.38,147.62,2111.97,7.58,260.03,11.13,267.36,23.44,279.28,13.17
2007,9,4,54.17,76.08,1022.17,0.7,63.92,0,0,63.92,315.89,3010.87,4.52,328.38,6.56,291.53,9.27,330.61,8.63
2007,9,5,52.37,72,1028.33,0,68.83,0,0,68.83,35.93,4685.85,3.16,201.06,5.6,85.27,8.13,115.06,6.93
2007,9,6,54.67,74.75,1027.86,0,68.46,0,0,68.46,229.15,4322.73,2.76,169.72,4.57,170.81,8.4,131.71,8.84
2007,9,7,58.5,82.92,1025.55,0,73.33,11.67,2.71,73.33,253.99,3095.42,3.43,161.67,4.97,166.43,11.86,38.72,8.02
2007,9,8,60.84,82.42,1023.6,0,60.12,2.67,0,60.12,374.82,4062.85,3.72,25.84,5.88,64.91,11.77,45.84,10.01
2007,9,9,60.49,81.5,1020.47,0,56.75,0,0,56.75,211.91,3491.47,3.14,168.78,5.72,100.45,6.3,119.18,6.47
2007,9,10,59.33,77.75,1018.65,0.1,56.14,36.88,39.25,41.08,233.64,4862.07,6.8,224.84,8.69,193.76,14.09,243.38,9.35
2007,9,11,57.27,77.42,1021.18,1.6,50.51,4.38,0,50.5,425.86,3026,4.42,239.12,6.19,243.16,10.33,262.67,7.78
2007,9,12,59.12,76.29,1023.91,0,32.25,0.25,0,32.25,456.4,4621.77,5.78,55.63,8.19,57.68,14.58,69.58,10.26
2007,9,13,59.35,79.08,1022.95,0,33.21,0,0,33.21,409.28,5010.7,2.94,82.13,3.35,90.99,10.14,99.87,5.9
2007,9,14,63.57,77.17,1019.96,0,15.12,1.92,0,14.54,608.93,5192.26,5.21,212.57,7.38,224.31,13.87,266.21,9.68
2007,9,15,62.84,76.42,1022.96,0,28.42,19.04,22.5,5.75,675.28,5100.59,3.26,155.15,4.1,162.3,7.47,177.61,4.98
2007,9,16,64.54,79.04,1019.21,0,32,0,0,32,512.89,5070.33,2.88,190.95,3.54,191.03,7.17,238.05,6.86
2007,9,17,64.91,80.17,1013.84,1.7,49.46,43.79,48.62,19.96,170.43,3148.82,5.23,203.93,8.62,218.78,21.95,253.03,12.59
2007,9,18,57.43,86.62,1015.55,27.6,79.54,44.58,54.29,79.33,133.4,1965.12,7.12,249.52,10.36,259.64,19.04,280.8,12.19
2007,9,19,53.67,71.29,1025.06,0,80.96,7.71,9.58,80.96,93.19,3662.35,1.58,274.12,2.09,279.53,3.69,315.49,2.3
2007,9,20,54.69,71.38,1024.97,0,7.6,5.83,0.75,6.62,651.35,5173.57,1.59,191.55,1.89,204.59,2.05,254,2.66
2007,9,21,60.05,71.38,1023.23,0,12.96,16.08,7.46,3.83,587.34,5014.26,2.06,160.44,3.11,170.17,4.75,235.33,4.89
2007,9,22,64,68.46,1022.38,0,3.49,7.79,0.54,0.83,714.19,4961.75,2.9,213.75,4.59,228.29,11.39,278.41,5.81
2007,9,23,65.78,75.92,1022.16,0,10.47,0.04,1,9.71,636.43,4814.01,1.95,199.18,2.47,209.95,2.57,258.21,2.87
2007,9,24,64.68,78.62,1017.9,0.1,36.5,0,15.67,30.71,400.07,4134.05,4.31,225.48,6.36,235.18,10.05,259.86,8.3
2007,9,25,57.93,75.58,1017.05,11,100,6.42,52.42,99,0,2880.04,5.51,257.18,7.34,267.01,14.34,278.83,9.53
2007,9,26,55.08,65.12,1013.29,0,100,46.54,55.38,93.08,0,2345.15,1.5,203.32,2.84,182.27,5.66,248.03,3.09
2007,9,27,50.69,91.42,1006.62,8,100,46.17,69.79,100,0,1415.1,3.93,285.19,4.77,283.21,10.06,194.93,6.99
2007,9,28,53.41,81.33,1007.4,0,100,3.08,6.25,100,0,2454.62,6.57,219.69,8.6,212.7,16.07,241.96,13.81
2007,9,29,56.82,72.25,1015.79,0,53.25,28.83,36.38,24.92,575.31,4552.35,7.3,235.56,10.24,242.58,23.04,252.89,15.11
2007,9,30,59.43,86.38,1022.44,5.3,62.25,13.12,36.54,55.29,304.65,2905.85,2.4,148.65,3.69,154.89,9.68,242.56,6.05
2007,10,1,63.52,77.79,1022.84,0,60.44,63.75,38.92,35.79,263.13,4211.48,1.93,132.56,2.75,134.37,3.33,211.9,4.76
2007,10,2,65.87,82.38,1019.41,1.2,60.25,82.54,56.92,20.21,187.39,3196.88,2.51,167.56,3.65,161.42,5.77,245.82,4.83
2007,10,3,67.66,80,1018.48,0,73.9,22.04,31.88,41.25,204.57,4044.16,1.59,134.87,2.53,126.14,5.37,210.26,4.14
